adept-utils, 1, 0, 0
adept-utils, 2, 0, 0
c-ares, 0, 1, 0.7512094974517822
cbc, 0, 1, 0.2609522342681885
babelflow, 1, 0, 0
babelflow, 2, 0, 0
cbc, 1, 0, 0
cbc, 2, 0, 0
bcache, 1, 0, 0
bcache, 2, 0, 0
barrnap, 1, 0, 0
barrnap, 2, 0, 0
apcomp, 1, 0, 0
apcomp, 2, 0, 0
bedtools2, 0, 1, 2.595639944076538
amdfftw, 0, 0, 0
amdfftw, 1, 0, 0
amdfftw, 2, 0, 0
byobu, 1, 0, 0
byobu, 2, 0, 0
cc65, 0, 1, 0.05949854850769043
cc65, 1, 0, 0
cc65, 2, 0, 0
appres, 1, 0, 0
appres, 2, 0, 0
c-ares, 1, 0, 0
c-ares, 2, 0, 0
abyss, 0, 1, 3.409947395324707
bazel, 1, 0, 0
bazel, 2, 0, 0
braker, 0, 0, 0
cddlib, 0, 1, 0.06208181381225586
bear, 0, 1, 2.7361743450164795
cddlib, 1, 0, 0
cddlib, 2, 0, 0
cdecimal, 0, 1, 0.06158757209777832
aria2, 0, 1, 3.279374599456787
cdecimal, 1, 0, 0
cdecimal, 2, 0, 0
axl, 0, 1, 3.2025468349456787
cdbfasta, 0, 1, 0.10083746910095215
cdbfasta, 1, 0, 0
cdbfasta, 2, 0, 0
amgx, 0, 1, 3.3094215393066406
accfft, 0, 1, 3.475358486175537
bubblewrap, 0, 1, 1.2024106979370117
bedtools2, 1, 0, 0
bedtools2, 2, 0, 0
amdscalapack, 0, 1, 3.350125312805176
arborx, 0, 1, 3.315046548843384
bcl2fastq2, 0, 1, 3.0763604640960693
amrex, 0, 1, 3.3715546131134033
athena, 0, 1, 3.3925113677978516
c-blosc, 0, 1, 0.9971292018890381
bubblewrap, 1, 0, 0
bubblewrap, 2, 0, 0
bear, 1, 0, 0
bear, 2, 0, 0
byacc, 0, 1, 1.1608123779296875
cdd, 0, 1, 0.25605344772338867
c-blosc2, 0, 1, 1.0283172130584717
care, 0, 0, 0
aria2, 1, 0, 0
aria2, 2, 0, 0
camp, 0, 1, 0.8734848499298096
abyss, 1, 0, 0
abyss, 2, 0, 0
cdd, 1, 0, 0
cdd, 2, 0, 0
axl, 1, 0, 0
axl, 2, 0, 0
busco, 0, 0, 0
alps, 2, 0, 0
c-blosc, 1, 0, 0
c-blosc, 2, 0, 0
care, 1, 0, 0
braker, 1, 0, 0
amgx, 1, 0, 0
amgx, 2, 0, 0
byacc, 1, 0, 0
byacc, 2, 0, 0
accfft, 1, 0, 0
accfft, 2, 0, 0
bcl2fastq2, 1, 0, 0
bcl2fastq2, 2, 0, 0
amdscalapack, 1, 0, 0
amdscalapack, 2, 0, 0
c-blosc2, 1, 0, 0
c-blosc2, 2, 0, 0
camp, 1, 0, 0
camp, 2, 0, 0
arborx, 1, 0, 0
arborx, 2, 0, 0
capstone, 0, 1, 0.7621383666992188
care, 2, 0, 0
athena, 1, 0, 0
athena, 2, 0, 0
amrex, 1, 0, 0
amrex, 2, 0, 0
aomp, 2, 0, 0
arpack-ng, 0, 1, 3.606872081756592
chapel, 0, 1, 0.06425642967224121
chaplin, 0, 1, 0.060910940170288086
chapel, 1, 0, 0
chapel, 2, 0, 0
catch2, 0, 1, 0.7419984340667725
chaplin, 1, 0, 0
chaplin, 2, 0, 0
check, 0, 1, 0.06268739700317383
check, 1, 0, 0
